Source,Destination,Packet_Count,Duration
fe80::9c34:f9ff:fef1:2571,ff02::2,2,30.602878
fe80::78dd:f7ff:fe3f:8de5,ff02::2,2,29.57733
fe80::b4af:e6ff:fe05:b2d3,ff02::2,2,32.789783
fe80::a490:5fff:fead:c222,ff02::2,2,36.85506
2001:db8::285,2001:db8::1,10,6.58647
2001:db8::288,2001:db8::1,10,6.59109
2001:db8::286,2001:db8::1,10,6.650334
2001:db8::287,2001:db8::1,10,6.58703
2001:db8::290,2001:db8::1,10,6.583912
2001:db8::291,2001:db8::1,10,6.583931
2001:db8::293,2001:db8::1,10,6.645005
2001:db8::289,2001:db8::1,10,6.708676
2001:db8::292,2001:db8::1,10,6.580409
2001:db8::294,2001:db8::1,10,6.644809
2001:db8::295,2001:db8::1,10,6.83756
2001:db8::297,2001:db8::1,10,6.635552
2001:db8::296,2001:db8::1,10,6.829874
2001:db8::298,2001:db8::1,10,6.699795
2001:db8::302,2001:db8::1,13,6.636526
2001:db8::300,2001:db8::1,10,6.700682
2001:db8::299,2001:db8::1,10,6.699984
2001:db8::303,2001:db8::1,13,6.698806
2001:db8::301,2001:db8::1,10,6.69537
2001:db8::304,2001:db8::1,13,6.694626
2001:db8::305,2001:db8::1,13,6.694639
2001:db8::306,2001:db8::1,13,6.695215
2001:db8::307,2001:db8::1,13,6.695163
2001:db8::308,2001:db8::1,13,6.694994
2001:db8::311,2001:db8::1,13,6.690729
2001:db8::309,2001:db8::1,13,6.689984
2001:db8::310,2001:db8::1,13,6.689958
2001:db8::312,2001:db8::1,13,6.685114
2001:db8::314,2001:db8::1,13,6.622215
2001:db8::315,2001:db8::1,13,6.68565
2001:db8::317,2001:db8::1,13,6.686785
2001:db8::319,2001:db8::1,13,6.685564
2001:db8::318,2001:db8::1,13,6.68367
2001:db8::313,2001:db8::1,13,6.683387
2001:db8::320,2001:db8::1,13,6.621115
2001:db8::316,2001:db8::1,13,6.80589
2001:db8::321,2001:db8::1,13,6.679292
2001:db8::323,2001:db8::1,13,6.775686
2001:db8::322,2001:db8::1,13,6.714361
2001:db8::324,2001:db8::1,13,6.714549
2001:db8::325,2001:db8::1,13,6.745638
2001:db8::326,2001:db8::1,13,6.752023
2001:db8::329,2001:db8::1,10,6.751552
2001:db8::327,2001:db8::1,10,6.75198
2001:db8::330,2001:db8::1,10,6.690463
2001:db8::328,2001:db8::1,10,6.690304
2001:db8::331,2001:db8::1,10,6.75094
2001:db8::332,2001:db8::1,10,6.657384
2001:db8::333,2001:db8::1,10,6.657775
2001:db8::337,2001:db8::1,10,6.591643
2001:db8::335,2001:db8::1,10,6.592703
2001:db8::334,2001:db8::1,10,6.591781
2001:db8::336,2001:db8::1,10,6.719455
2001:db8::338,2001:db8::1,10,6.719575
2001:db8::339,2001:db8::1,10,6.720692
2001:db8::340,2001:db8::1,10,6.712469
2001:db8::341,2001:db8::1,10,6.585179
2001:db8::342,2001:db8::1,10,6.650598
2001:db8::343,2001:db8::1,10,6.712545
2001:db8::345,2001:db8::1,10,6.713674
2001:db8::344,2001:db8::1,10,6.708806
2001:db8::347,2001:db8::1,10,6.708925
2001:db8::346,2001:db8::1,10,6.70863
2001:db8::348,2001:db8::1,10,6.704809
2001:db8::349,2001:db8::1,10,6.701167
2001:db8::350,2001:db8::1,10,6.699209
2001:db8::352,2001:db8::1,10,6.698993
2001:db8::351,2001:db8::1,10,6.63801
2001:db8::353,2001:db8::1,10,6.695994
2001:db8::354,2001:db8::1,10,6.696212
2001:db8::356,2001:db8::1,10,6.695925
2001:db8::355,2001:db8::1,10,6.698568
2001:db8::357,2001:db8::1,10,6.695853
2001:db8::359,2001:db8::1,10,6.698321
2001:db8::358,2001:db8::1,10,6.698481
2001:db8::361,2001:db8::1,10,6.695527
2001:db8::360,2001:db8::1,10,6.695391
2001:db8::363,2001:db8::1,10,6.759856
2001:db8::364,2001:db8::1,10,6.82417
2001:db8::362,2001:db8::1,10,6.752858
2001:db8::370,2001:db8::1,10,6.819247
2001:db8::365,2001:db8::1,10,6.819697
2001:db8::367,2001:db8::1,10,6.819064
2001:db8::366,2001:db8::1,10,6.819563
2001:db8::369,2001:db8::1,10,6.75262
2001:db8::368,2001:db8::1,10,6.749718
2001:db8::372,2001:db8::1,10,6.814245
2001:db8::371,2001:db8::1,10,6.815193
2001:db8::373,2001:db8::1,10,6.750079
2001:db8::374,2001:db8::1,10,6.685376
2001:db8::375,2001:db8::1,10,6.750907
2001:db8::376,2001:db8::1,10,6.684995
2001:db8::378,2001:db8::1,10,6.74939
2001:db8::377,2001:db8::1,10,6.750921
2001:db8::379,2001:db8::1,10,6.749717
2001:db8::380,2001:db8::1,10,6.749837
2001:db8::381,2001:db8::1,10,6.806293
2001:db8::382,2001:db8::1,10,6.807818
2001:db8::383,2001:db8::1,10,6.741596
2001:db8::384,2001:db8::1,10,6.742997
2001:db8::385,2001:db8::1,10,6.727487
2001:db8::386,2001:db8::1,10,6.786319
2001:db8::387,2001:db8::1,10,6.722655
2001:db8::388,2001:db8::1,10,6.782283
2001:db8::389,2001:db8::1,10,6.78472
2001:db8::391,2001:db8::1,10,6.718244
2001:db8::390,2001:db8::1,10,6.720074
2001:db8::392,2001:db8::1,10,6.783727
2001:db8::393,2001:db8::1,10,6.720348
2001:db8::395,2001:db8::1,10,6.84835
2001:db8::394,2001:db8::1,10,6.718254
2001:db8::396,2001:db8::1,10,6.779591
2001:db8::397,2001:db8::1,10,6.777421
2001:db8::398,2001:db8::1,10,6.780258
2001:db8::400,2001:db8::1,10,6.713875
2001:db8::399,2001:db8::1,10,6.713672
2001:db8::401,2001:db8::1,10,6.774229
2001:db8::402,2001:db8::1,13,6.711208
2001:db8::403,2001:db8::1,13,6.776013
2001:db8::404,2001:db8::1,13,6.707965
2001:db8::406,2001:db8::1,13,6.770663
2001:db8::407,2001:db8::1,13,6.770772
2001:db8::405,2001:db8::1,13,6.709969
2001:db8::408,2001:db8::1,13,6.705184
2001:db8::409,2001:db8::1,13,6.763572
2001:db8::410,2001:db8::1,13,6.764518
2001:db8::411,2001:db8::1,13,6.766312
2001:db8::412,2001:db8::1,13,6.762751
2001:db8::413,2001:db8::1,13,6.763172
2001:db8::415,2001:db8::1,14,6.843943
2001:db8::417,2001:db8::1,13,6.822806
2001:db8::414,2001:db8::1,13,6.758566
2001:db8::416,2001:db8::1,13,6.825359
2001:db8::418,2001:db8::1,13,6.818056
2001:db8::420,2001:db8::1,10,6.816321
2001:db8::421,2001:db8::1,10,6.815059
2001:db8::419,2001:db8::1,10,6.81652
2001:db8::422,2001:db8::1,10,6.815473
2001:db8::424,2001:db8::1,10,6.818482
2001:db8::425,2001:db8::1,10,6.816099
2001:db8::426,2001:db8::1,10,6.813234
2001:db8::423,2001:db8::1,10,6.817229
2001:db8::427,2001:db8::1,10,6.81453
2001:db8::430,2001:db8::1,10,6.812539
2001:db8::428,2001:db8::1,10,6.795474
2001:db8::431,2001:db8::1,10,6.816164
2001:db8::429,2001:db8::1,10,6.815761
2001:db8::432,2001:db8::1,10,6.812044
2001:db8::433,2001:db8::1,10,6.813616
2001:db8::435,2001:db8::1,10,6.815127
2001:db8::434,2001:db8::1,10,6.813219
2001:db8::436,2001:db8::1,10,6.793955
2001:db8::437,2001:db8::1,10,6.816414
2001:db8::438,2001:db8::1,10,6.876452
2001:db8::440,2001:db8::1,10,6.814157
2001:db8::439,2001:db8::1,10,6.870473
2001:db8::441,2001:db8::1,10,6.868645
2001:db8::442,2001:db8::1,10,6.868647
2001:db8::444,2001:db8::1,10,6.860773
fe80::1448:eff:fe60:cf0f,ff02::2,2,27.298634
fe80::c0b7:95ff:fe7e:b4d2,ff02::2,2,30.3603
fe80::d46e:beff:fe0e:eba9,ff02::2,2,30.867022
fe80::9077:32ff:fe8e:2654,ff02::2,2,36.61246
fe80::507d:10ff:fe47:7e4d,ff02::2,2,36.612446
fe80::6cc0:82ff:fea1:276b,ff02::2,2,36.612429
fe80::58d9:9fff:fed4:576f,ff02::2,2,36.612414
fe80::7c25:21ff:febb:f54a,ff02::2,2,27.809464
fe80::4406:4dff:fe1e:c154,ff02::2,2,30.863285
fe80::c011:5eff:fe0e:4fbb,ff02::2,2,27.809337
fe80::4862:c7ff:fef3:bfd4,ff02::2,2,31.890846
fe80::6c99:e1ff:fe4d:7b36,ff02::2,2,29.866265
fe80::4889:efff:fec8:31c9,ff02::2,2,28.81762
fe80::9d:8eff:fe7b:453,ff02::2,2,32.391809
fe80::7034:adff:fef9:ec47,ff02::2,2,36.605925
fe80::7074:32ff:fece:4645,ff02::2,2,32.389821
fe80::24fa:f6ff:fe46:dc7b,ff02::2,2,31.888021
fe80::6458:34ff:fe2d:9538,ff02::2,2,31.392935
2001:db8::443,2001:db8::1,10,6.848353
2001:db8::445,2001:db8::1,10,6.848072
2001:db8::447,2001:db8::1,10,6.849077
2001:db8::446,2001:db8::1,10,6.787075
2001:db8::448,2001:db8::1,10,6.844462
2001:db8::449,2001:db8::1,10,6.780664
2001:db8::450,2001:db8::1,10,6.82135
2001:db8::451,2001:db8::1,10,6.785438
2001:db8::453,2001:db8::1,10,6.844707
2001:db8::452,2001:db8::1,10,6.764926
2001:db8::454,2001:db8::1,10,6.843968
2001:db8::455,2001:db8::1,10,6.841911
2001:db8::456,2001:db8::1,10,6.839495
2001:db8::458,2001:db8::1,10,6.817402
2001:db8::457,2001:db8::1,10,6.839529
2001:db8::459,2001:db8::1,10,6.839563
2001:db8::460,2001:db8::1,10,6.771395
2001:db8::461,2001:db8::1,10,6.772904
2001:db8::462,2001:db8::1,10,6.835216
2001:db8::463,2001:db8::1,10,6.773497
2001:db8::464,2001:db8::1,10,6.835235
2001:db8::465,2001:db8::1,10,6.872175
2001:db8::466,2001:db8::1,10,6.896227
2001:db8::467,2001:db8::1,10,6.87249
2001:db8::468,2001:db8::1,10,6.896266
2001:db8::469,2001:db8::1,10,6.871995
2001:db8::471,2001:db8::1,10,6.87178
2001:db8::470,2001:db8::1,10,6.896011
2001:db8::472,2001:db8::1,10,6.881224
2001:db8::473,2001:db8::1,10,6.840811
2001:db8::475,2001:db8::1,10,6.840614
2001:db8::474,2001:db8::1,10,6.864308
2001:db8::477,2001:db8::1,10,6.863267
2001:db8::476,2001:db8::1,10,6.862877
2001:db8::478,2001:db8::1,10,6.850692
2001:db8::480,2001:db8::1,10,6.850649
2001:db8::482,2001:db8::1,10,6.846798
2001:db8::479,2001:db8::1,10,6.846764
2001:db8::481,2001:db8::1,10,6.910326
2001:db8::483,2001:db8::1,10,6.912587
2001:db8::484,2001:db8::1,10,6.909834
2001:db8::485,2001:db8::1,10,6.912829
2001:db8::487,2001:db8::1,10,6.910104
2001:db8::486,2001:db8::1,10,6.909676
2001:db8::488,2001:db8::1,10,6.912709
2001:db8::490,2001:db8::1,10,6.912451
2001:db8::489,2001:db8::1,10,6.909358
2001:db8::491,2001:db8::1,10,6.908828
2001:db8::493,2001:db8::1,10,6.90883
2001:db8::494,2001:db8::1,10,6.905898
2001:db8::492,2001:db8::1,10,6.908523
2001:db8::495,2001:db8::1,10,6.902534
2001:db8::496,2001:db8::1,10,6.904936
2001:db8::497,2001:db8::1,10,6.902631
2001:db8::498,2001:db8::1,10,6.895717
2001:db8::499,2001:db8::1,10,6.896173
2001:db8::500,2001:db8::1,10,6.892839
2001:db8::501,2001:db8::1,10,6.892883
fe80::438:a3ff:fe39:8289,ff02::2,2,28.631031
fe80::f897:90ff:feca:eb3e,ff02::2,2,31.206403
fe80::c0c6:33ff:fe52:6ea0,ff02::2,2,31.701476
fe80::3494:b4ff:fe33:1596,ff02::2,2,30.673766
fe80::cca0:e8ff:feaf:5a5d,ff02::2,2,36.419357
fe80::58aa:16ff:feee:c5de,ff02::2,2,29.676878
fe80::d012:10ff:fef6:b813,ff02::2,2,36.447411
fe80::fc74:1aff:feb1:27cc,ff02::2,2,40.478937
fe80::7836:ff:feb6:44e8,ff02::2,2,29.676963
fe80::48c7:17ff:fee0:f5b3,ff02::2,2,29.676951
fe80::d082:8bff:fe6c:90ec,ff02::2,2,31.209256
fe80::10ba:34ff:fe1a:49b1,ff02::2,2,36.419167
fe80::ac80:2eff:fe55:e66d,ff02::2,2,36.419137
fe80::c00a:2eff:feff:166f,ff02::2,2,30.19757
fe80::5867:5cff:fea1:f001,ff02::2,2,35.943328
fe80::d0b4:9bff:fecb:7b4c,ff02::2,2,32.270684
fe80::c005:12ff:febf:1a2e,ff02::2,2,35.943238
fe80::dcb3:53ff:fe8d:6bf2,ff02::2,2,35.943227
fe80::c0ff:12ff:fef5:d1ee,ff02::2,2,39.964347
fe80::3c49:f7ff:fe1e:a052,ff02::2,2,35.94321
fe80::3092:aaff:fe22:64e1,ff02::2,2,31.878114
fe80::e0a9:e7ff:fea2:2af9,ff02::2,2,35.943053
fe80::bc05:53ff:fed3:1d59,ff02::2,2,28.692287
fe80::24e3:4dff:feab:f11a,ff02::2,2,28.692267
fe80::e8de:ffff:fee2:c09d,ff02::2,2,29.182366
fe80::c80a:d0ff:feae:31,ff02::2,2,30.221722
fe80::d0ab:b9ff:fe12:895d,ff02::2,2,35.434672
fe80::d09d:abff:fee3:c2cd,ff02::2,2,35.434661
fe80::3017:a7ff:fe16:64ec,ff02::2,2,39.455793
fe80::90eb:75ff:fe5e:395a,ff02::2,2,39.443861
fe80::b4c5:60ff:fed9:2a86,ff02::2,2,35.422471
fe80::4429:adff:fe42:d180,ff02::2,2,27.643199
fe80::9c38:aaff:fe3c:698d,ff02::2,2,28.154063
fe80::c84a:a0ff:fe76:cbd1,ff02::2,2,39.482209
fe80::fc5e:8eff:fe40:98f4,ff02::2,2,39.482198
fe80::5008:ecff:fef5:824,ff02::2,2,39.482179
fe80::c02d:fdff:feb0:18d7,2001:db8::7,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::9,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::6,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::4,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::5,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::17,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::18,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::16,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::15,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::14,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::13,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::10,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::12,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::11,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::8,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::3,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::2,1,0
fe80::f451:11ff:feeb:1e26,ff02::2,2,30.19566
fe80::a4f0:c2ff:fe28:a4b3,ff02::2,2,29.700527
fe80::4cc9:20ff:fe9b:9026,ff02::2,2,28.171069
fe80::4444:47ff:fe50:e731,ff02::2,2,31.24094
fe80::f0b4:45ff:fecb:30cb,ff02::2,2,31.735174
fe80::6897:3cff:fe36:5d92,ff02::2,2,31.73502
fe80::7cd1:66ff:fea9:55df,ff02::2,2,32.250561
fe80::4ec:50ff:fe09:80bc,ff02::2,2,34.91328
fe80::202e:77ff:fe60:97ba,ff02::2,2,34.913263
fe80::4c88:45ff:fed9:389,ff02::2,2,26.088003
fe80::2c51:25ff:fe1a:8c57,ff02::2,2,38.946918
fe80::b8cf:68ff:fe12:5380,ff02::2,2,31.214739
fe80::c4a9:5ff:fe65:d2fa,ff02::2,2,31.709031
fe80::2cc9:57ff:fe9a:dfca,ff02::2,2,31.214721
fe80::348c:11ff:fee8:5f32,ff02::2,2,32.290551
fe80::246c:c6ff:fe0d:e351,ff02::2,2,34.887139
fe80::c87a:64ff:fee3:b991,ff02::2,2,38.908506
fe80::e8ad:44ff:fead:2b38,ff02::2,2,34.887121
fe80::d0aa:f8ff:fe90:dd8a,ff02::2,2,31.708985
fe80::465:edff:feb9:dbba,ff02::2,2,34.887104
fe80::fcc8:3ff:fe03:9cdd,ff02::2,2,38.90847
2001:db8::7,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::9,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::6,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::4,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::5,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::17,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::18,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::16,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::15,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::14,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::13,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::10,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::12,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::11,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::8,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::3,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::2,fe80::c02d:fdff:feb0:18d7,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::59,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::58,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::57,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::56,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::55,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::53,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::52,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::54,3,2.047688
fe80::c02d:fdff:feb0:18d7,2001:db8::51,3,2.047688
fe80::c02d:fdff:feb0:18d7,2001:db8::50,3,2.047686
fe80::c02d:fdff:feb0:18d7,2001:db8::49,3,2.047686
fe80::c02d:fdff:feb0:18d7,2001:db8::48,3,2.047681
fe80::c02d:fdff:feb0:18d7,2001:db8::46,3,2.04768
fe80::c02d:fdff:feb0:18d7,2001:db8::47,3,2.047679
fe80::c02d:fdff:feb0:18d7,2001:db8::44,3,2.04768
fe80::c02d:fdff:feb0:18d7,2001:db8::45,3,2.047679
fe80::c02d:fdff:feb0:18d7,2001:db8::43,3,2.047679
fe80::c02d:fdff:feb0:18d7,2001:db8::42,3,2.047678
fe80::c02d:fdff:feb0:18d7,2001:db8::41,3,2.047678
fe80::c02d:fdff:feb0:18d7,2001:db8::40,3,2.047679
fe80::c02d:fdff:feb0:18d7,2001:db8::37,3,2.047678
fe80::c02d:fdff:feb0:18d7,2001:db8::38,3,2.047678
fe80::c02d:fdff:feb0:18d7,2001:db8::39,3,2.047678
fe80::c02d:fdff:feb0:18d7,2001:db8::34,3,2.047677
fe80::c02d:fdff:feb0:18d7,2001:db8::36,3,2.047679
fe80::c02d:fdff:feb0:18d7,2001:db8::35,3,2.047679
fe80::c02d:fdff:feb0:18d7,2001:db8::33,3,2.047677
fe80::c02d:fdff:feb0:18d7,2001:db8::32,3,2.047677
fe80::c02d:fdff:feb0:18d7,2001:db8::31,3,2.047676
fe80::c02d:fdff:feb0:18d7,2001:db8::30,3,2.047676
fe80::c02d:fdff:feb0:18d7,2001:db8::29,3,2.047676
fe80::c02d:fdff:feb0:18d7,2001:db8::28,3,2.047675
fe80::c02d:fdff:feb0:18d7,2001:db8::26,3,2.047674
fe80::c02d:fdff:feb0:18d7,2001:db8::27,3,2.047674
fe80::c02d:fdff:feb0:18d7,2001:db8::139,3,2.047781
fe80::c02d:fdff:feb0:18d7,2001:db8::138,3,2.047778
fe80::c02d:fdff:feb0:18d7,2001:db8::136,3,2.047775
fe80::c02d:fdff:feb0:18d7,2001:db8::137,3,2.047774
fe80::c02d:fdff:feb0:18d7,2001:db8::135,3,2.047775
fe80::c02d:fdff:feb0:18d7,2001:db8::134,3,2.047776
fe80::c02d:fdff:feb0:18d7,2001:db8::132,3,2.047776
fe80::c02d:fdff:feb0:18d7,2001:db8::131,3,2.047776
fe80::c02d:fdff:feb0:18d7,2001:db8::133,3,2.047776
fe80::c02d:fdff:feb0:18d7,2001:db8::130,3,2.047776
fe80::c02d:fdff:feb0:18d7,2001:db8::129,3,2.047777
fe80::c02d:fdff:feb0:18d7,2001:db8::128,3,2.047777
fe80::c02d:fdff:feb0:18d7,2001:db8::127,3,2.047777
fe80::c02d:fdff:feb0:18d7,2001:db8::126,3,2.047777
fe80::c02d:fdff:feb0:18d7,2001:db8::124,3,2.047778
fe80::c02d:fdff:feb0:18d7,2001:db8::123,3,2.047778
fe80::c02d:fdff:feb0:18d7,2001:db8::125,3,2.047778
fe80::c02d:fdff:feb0:18d7,2001:db8::122,3,2.047778
fe80::c02d:fdff:feb0:18d7,2001:db8::121,3,2.047777
fe80::c02d:fdff:feb0:18d7,2001:db8::119,3,2.047778
fe80::c02d:fdff:feb0:18d7,2001:db8::120,3,2.047778
fe80::c02d:fdff:feb0:18d7,2001:db8::118,3,2.047779
fe80::c02d:fdff:feb0:18d7,2001:db8::117,3,2.047779
fe80::c02d:fdff:feb0:18d7,2001:db8::116,3,2.04778
fe80::c02d:fdff:feb0:18d7,2001:db8::115,3,2.047779
fe80::c02d:fdff:feb0:18d7,2001:db8::114,3,2.047779
fe80::c02d:fdff:feb0:18d7,2001:db8::113,3,2.047779
fe80::c02d:fdff:feb0:18d7,2001:db8::112,3,2.04778
fe80::c02d:fdff:feb0:18d7,2001:db8::111,3,2.04778
fe80::c02d:fdff:feb0:18d7,2001:db8::109,3,2.047781
fe80::c02d:fdff:feb0:18d7,2001:db8::110,3,2.047781
fe80::c02d:fdff:feb0:18d7,2001:db8::106,3,2.047781
fe80::c02d:fdff:feb0:18d7,2001:db8::108,3,2.047781
fe80::c02d:fdff:feb0:18d7,2001:db8::107,3,2.047781
fe80::c02d:fdff:feb0:18d7,2001:db8::105,3,2.047782
fe80::c02d:fdff:feb0:18d7,2001:db8::104,3,2.047782
fe80::c02d:fdff:feb0:18d7,2001:db8::100,3,2.047782
fe80::c02d:fdff:feb0:18d7,2001:db8::103,3,2.047783
fe80::c02d:fdff:feb0:18d7,2001:db8::101,3,2.047784
fe80::c02d:fdff:feb0:18d7,2001:db8::102,3,2.047784
fe80::c02d:fdff:feb0:18d7,2001:db8::99,3,2.047784
fe80::c02d:fdff:feb0:18d7,2001:db8::98,3,2.047785
fe80::c02d:fdff:feb0:18d7,2001:db8::96,3,2.047785
fe80::c02d:fdff:feb0:18d7,2001:db8::97,3,2.047786
fe80::c02d:fdff:feb0:18d7,2001:db8::95,3,2.047786
fe80::c02d:fdff:feb0:18d7,2001:db8::93,3,2.047787
fe80::c02d:fdff:feb0:18d7,2001:db8::89,3,2.047788
fe80::c02d:fdff:feb0:18d7,2001:db8::94,3,2.047787
fe80::c02d:fdff:feb0:18d7,2001:db8::92,3,2.047787
fe80::c02d:fdff:feb0:18d7,2001:db8::91,3,2.047788
fe80::c02d:fdff:feb0:18d7,2001:db8::90,3,2.047787
fe80::c02d:fdff:feb0:18d7,2001:db8::83,3,2.047788
fe80::c02d:fdff:feb0:18d7,2001:db8::87,3,2.047789
fe80::c02d:fdff:feb0:18d7,2001:db8::86,3,2.04779
fe80::c02d:fdff:feb0:18d7,2001:db8::88,3,2.04779
fe80::c02d:fdff:feb0:18d7,2001:db8::85,3,2.047791
fe80::c02d:fdff:feb0:18d7,2001:db8::84,3,2.047792
fe80::c02d:fdff:feb0:18d7,2001:db8::81,3,2.047792
fe80::c02d:fdff:feb0:18d7,2001:db8::82,3,2.047794
fe80::c02d:fdff:feb0:18d7,2001:db8::80,3,2.047794
fe80::c02d:fdff:feb0:18d7,2001:db8::79,3,2.047726
fe80::c02d:fdff:feb0:18d7,2001:db8::78,3,2.047726
fe80::c02d:fdff:feb0:18d7,2001:db8::77,3,2.047726
fe80::c02d:fdff:feb0:18d7,2001:db8::76,3,2.047726
fe80::c02d:fdff:feb0:18d7,2001:db8::75,3,2.047727
fe80::c02d:fdff:feb0:18d7,2001:db8::74,3,2.047726
fe80::c02d:fdff:feb0:18d7,2001:db8::71,3,2.047726
fe80::c02d:fdff:feb0:18d7,2001:db8::72,3,2.047727
fe80::c02d:fdff:feb0:18d7,2001:db8::73,3,2.047726
fe80::c02d:fdff:feb0:18d7,2001:db8::70,3,2.047728
fe80::c02d:fdff:feb0:18d7,2001:db8::69,3,2.047727
fe80::c02d:fdff:feb0:18d7,2001:db8::68,3,2.047728
fe80::c02d:fdff:feb0:18d7,2001:db8::67,3,2.047728
fe80::c02d:fdff:feb0:18d7,2001:db8::66,3,2.047727
fe80::c02d:fdff:feb0:18d7,2001:db8::64,3,2.047727
fe80::c02d:fdff:feb0:18d7,2001:db8::65,3,2.047729
fe80::c02d:fdff:feb0:18d7,2001:db8::62,3,2.047732
fe80::c02d:fdff:feb0:18d7,2001:db8::61,3,2.047733
fe80::c02d:fdff:feb0:18d7,2001:db8::63,3,2.047733
fe80::c02d:fdff:feb0:18d7,2001:db8::60,3,2.047732
fe80::c02d:fdff:feb0:18d7,2001:db8::25,3,2.047733
fe80::c02d:fdff:feb0:18d7,2001:db8::24,3,2.047732
fe80::c02d:fdff:feb0:18d7,2001:db8::23,3,2.047732
fe80::c02d:fdff:feb0:18d7,2001:db8::22,3,2.047733
fe80::c02d:fdff:feb0:18d7,2001:db8::21,3,2.047731
fe80::c02d:fdff:feb0:18d7,2001:db8::20,3,2.047732
fe80::c02d:fdff:feb0:18d7,2001:db8::19,3,2.047732
fe80::d9:98ff:fe30:2afd,ff02::2,2,29.654285
fe80::9803:3ff:fe0b:476c,ff02::2,2,30.192846
fe80::2ce8:53ff:feb0:d8b1,ff02::2,2,29.654
fe80::1447:42ff:fe6b:f4ad,ff02::2,2,30.699591
fe80::8c85:49ff:fe79:2001,ff02::2,2,34.372117
fe80::882c:3eff:fe4c:857d,ff02::2,2,31.193813
fe80::d8f3:c3ff:fe4d:7a41,ff02::2,2,34.372098
fe80::5c35:38ff:fe60:35b4,ff02::2,2,31.709366
fe80::48ae:37ff:fe1f:a777,ff02::2,2,32.22179
fe80::e003:3aff:fe7d:d12a,ff02::2,2,34.369324
fe80::340e:caff:feab:2a57,ff02::2,2,34.369312
fe80::1071:14ff:fedc:50d2,ff02::2,2,30.69681
fe80::cc60:72ff:fe1e:62fb,ff02::2,2,32.221686
fe80::6c63:33ff:fe6e:d240,ff02::2,2,30.696733
fe80::cc4d:eff:fea7:5f80,ff02::2,2,30.696721
fe80::c8f7:76ff:fe33:b254,ff02::2,2,34.36914
fe80::9c54:49ff:fe87:812b,ff02::2,2,34.369128
fe80::4038:36ff:fe79:102f,ff02::2,2,38.39048
2001:db8::59,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::58,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::57,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::56,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::55,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::53,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::52,fe80::c02d:fdff:feb0:18d7,1,0
fe80::c02d:fdff:feb0:18d7,2001:db8::175,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::224,3,2.046961
fe80::c02d:fdff:feb0:18d7,2001:db8::173,3,2.044713
fe80::c02d:fdff:feb0:18d7,2001:db8::223,3,2.046954
fe80::c02d:fdff:feb0:18d7,2001:db8::172,3,2.044713
fe80::c02d:fdff:feb0:18d7,2001:db8::171,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::168,3,2.044714
